ServiceNo,Direction,StopSequence,Distance,BusStopCode
88,1,36,17.1,54269
88,1,37,17.6,54248
88,1,38,18.1,54019
88,1,39,18.6,53169
88,1,40,18.9,53379
88,1,41,19.2,53389
88,1,42,19.7,53399
88,1,43,20.2,53231
88,1,44,20.6,53211
88,1,45,21,52021
88,1,46,21.3,52031
88,1,47,22.2,52361
88,1,48,22.8,52279
88,1,49,23.2,52269
88,1,50,23.7,52501
88,1,51,24.1,52009
88,2,1,0,52009
88,2,2,0.5,52509
88,2,3,1,52261
88,2,4,1.4,52271
88,2,5,2,52369
88,2,6,2.6,52039
88,2,7,3.4,53219
88,2,8,4,53239
88,2,9,4.5,53391
88,2,10,5,53381
88,2,11,5.3,53371
88,2,12,5.7,53161
88,2,13,6.1,54011
88,2,14,6.6,54241
88,2,15,7.1,54261
88,2,16,7.4,54271
88,2,17,7.7,54281
88,2,18,8,54581
88,2,19,8.4,54571
88,2,20,8.7,54481
88,2,21,9.2,54491
88,2,22,9.4,54501
88,2,23,9.8,54651
88,2,24,10.1,66451
88,2,25,10.4,66461
88,2,26,10.7,66471
88,2,27,11.1,66481
88,2,28,11.6,66491
88,2,29,11.9,64619
88,2,30,12.1,64609
88,2,31,12.4,64419
88,2,32,12.7,64341
88,2,33,13,64351
88,2,34,13.3,64361
88,2,35,13.7,64031
88,2,36,14.2,64021
88,2,37,14.6,65011
88,2,38,15,65021
88,2,39,15.4,65031
88,2,40,15.7,65041
88,2,41,16.3,65061
88,2,42,16.9,65199
88,2,43,20.9,77339
88,2,44,21.2,77279
88,2,45,21.5,77269
88,2,46,21.9,77259
88,2,47,22.3,77219
88,2,48,22.7,77209
88,2,49,23.1,77199
88,2,50,23.8,77009
882,1,1,0,58009
882,1,2,0.5,58259
882,1,3,0.8,58219
882,1,4,1.1,58111
882,1,5,1.5,58481
882,1,6,1.8,58491
882,1,7,2.3,58501
882,1,8,2.5,58051
882,1,9,2.9,58061
882,1,10,3.3,58071
882,1,11,3.7,58081
882,1,12,4.2,58091
882,1,13,4.5,58099
882,1,14,4.9,58089
882,1,15,5.5,58079
882,1,16,5.9,58069
882,1,17,6.3,58059
882,1,18,6.6,58509
882,1,19,7.1,58499
882,1,20,7.4,58489
882,1,21,7.8,58119
882,1,22,8.2,58211
882,1,23,8.5,58251
882,1,24,8.9,58009
882A,1,1,0,58009
882A,1,2,0.5,58259
882A,1,3,0.8,58219
882A,1,4,1.1,58111
882A,1,5,1.5,58481
882A,1,6,1.8,58491
882A,1,7,2.3,58501
883,1,1,0,58009
883,1,2,0.5,58259
883,1,3,0.8,58219
883,1,4,1.3,58331
883,1,5,1.7,58041
883,1,6,1.9,58051
883,1,7,2.4,58511
883,1,8,2.6,58521
883,1,9,3,58531
883,1,10,3.5,58541
883,1,11,3.8,59529
883,1,12,4.2,59259
883,1,13,4.7,59099
883,1,14,5.1,59072
883,1,15,5.4,59069
883,1,16,5.9,59619
883,1,17,6.4,59061
883,1,18,6.8,59079
883,1,19,7.1,59091
883,1,20,7.7,59251
883,1,21,8.2,59521
883,1,22,8.5,58549
883,1,23,9,58539
883,1,24,9.3,58529
883,1,25,9.5,58519
883,1,26,9.9,58059
883,1,27,10.2,58049
883,1,28,10.6,58339
883,1,29,11.1,58211
883,1,30,11.4,58251
883,1,31,11.8,58009
883B,1,1,0,59079
883B,1,2,0.3,59091
883B,1,3,0.9,59251
883B,1,4,1.4,59521
883B,1,5,1.7,58549
883B,1,6,2.2,58539
883M,1,1,0,58009
883M,1,2,0.5,58259
883M,1,3,0.8,58219
883M,1,4,1.3,58331
883M,1,5,1.7,58041
883M,1,6,1.9,58051
883M,1,7,2.4,58511
883M,1,8,2.6,58521
883M,1,9,3,58531
883M,1,10,3.5,58541
883M,1,11,3.8,59529
883M,1,12,4.2,59261
883M,1,13,4.6,59271
883M,1,14,5,57129
883M,1,15,5.3,57119
883M,1,16,5.5,59119
883M,1,17,6,59149
883M,1,18,6.3,59159
883M,1,19,6.5,59091
883M,1,20,7.1,59251
883M,1,21,7.6,59521
883M,1,22,7.9,58549
883M,1,23,8.4,58539
883M,1,24,8.7,58529
883M,1,25,8.9,58519
883M,1,26,9.3,58059
883M,1,27,9.6,58049
883M,1,28,10,58339
883M,1,29,10.5,58211
883M,1,30,10.8,58251
883M,1,31,11.2,58009
88A,1,1,0,65069
88A,1,2,0.3,65059
88A,1,3,0.7,65049
88A,1,4,1,65039
88A,1,5,1.3,65029
88A,1,6,1.8,65019
88A,1,7,2.2,64029
88A,1,8,2.7,64039
88A,1,9,3,64369
88A,1,10,3.3,64359
88A,1,11,3.7,64349
88A,1,12,4,64411
88A,1,13,4.3,64601
88A,1,14,4.6,64611
88A,1,15,4.8,66499
88A,1,16,5.3,66489
88A,1,17,5.8,66479
88A,1,18,6.2,66459
88A,1,19,6.6,54659
88A,1,20,7.1,54509
88A,1,21,7.3,54499
88A,1,22,7.9,54489
88A,1,23,8.2,54579
88A,1,24,8.7,54589
88A,1,25,9.1,54289
88A,1,26,9.4,54279
88A,1,27,9.7,54269
88B,2,1,0,54261
88B,2,2,0.3,54271
88B,2,3,0.6,54281
88B,2,4,0.9,54581
88B,2,5,1.3,54571
88B,2,6,1.6,54481
88B,2,7,2.1,54491
88B,2,8,2.3,54501
88B,2,9,2.7,54651
88B,2,10,3,66451
88B,2,11,3.3,66461
88B,2,12,3.6,66471
89,1,1,0,64009
89,1,2,0.7,64389
89,1,3,1.2,64421
89,1,4,1.6,64021
89,1,5,2,65011
89,1,6,2.3,67219
89,1,7,2.7,67209
89,1,8,2.9,67199
89,1,9,3.1,67189
89,1,10,3.5,67249
89,1,11,3.8,67259
89,1,12,4,65061
89,1,13,4.6,65199
89,1,14,8.6,77339
89,1,15,9.1,77289
89,1,16,9.4,77239
89,1,17,9.7,77249
89,1,18,10,78049
89,1,19,10.2,77019
89,1,20,10.6,77029
89,1,21,11,77039
89,1,22,11.4,77171
89,1,23,12,78109
89,1,24,12.6,78119
89,1,25,13,78129
89,1,26,13.4,78139
89,1,27,13.8,78149
89,1,28,14.1,98109
89,1,29,14.5,98031
89,1,30,14.8,98041
89,1,31,15.1,98231
89,1,32,15.4,98051
89,1,33,16,98061
89,1,34,16.4,98071
89,1,35,16.8,99011
89,1,36,17.2,99021
